hgnc_symbol	Six1KD5	Scramble	Scramble.1	Six1KD6	Scramble.2	Six1KD5.1	Scramble.3	Six1KD5.2	Six1KD6.1
SPATA9	-0.271364306	-1.542923946	-0.204315705	1.547874896	-1.093042114	0.251721862	0.42331328	1.24307339	-0.354337358
SPATC1L	-0.003435692	0.509132584	1.209793098	0.601409688	0.698123247	0.705777553	-1.377518487	-1.550414548	-0.792867444
SPATS2	-0.381215402	1.233014028	1.438602546	0.324203513	-0.21250511	0.078901809	0.065444642	-0.616791211	-1.929654815
SPATS2L	1.148932991	-2.007477904	-0.178202577	0.180009579	-0.741454809	0.573243812	-0.552883403	1.069098846	0.508733466
SPC24	1.079876646	0.475911127	-1.873687709	0.445823693	0.427207771	0.682013609	-0.873307298	-1.024951234	0.661113396
SPC25	1.393599984	0.98529427	0.172596665	-0.123387191	0.625209282	0.47935668	-1.251950854	-0.784571093	-1.496147742
SPCS1	1.008761842	0.599848977	-1.635492286	-0.850786458	1.22123131	-0.805112916	-0.336580735	-0.172119102	0.970249369
SPCS2	0.944578275	-1.665954184	0.705709227	0.046575886	0.330180728	-1.1599854	-0.493476232	-0.159716494	1.452088193
SPCS2P4	1.756498696	-0.45260488	-0.689926202	1.235152393	0.062094062	-1.04951769	-1.184514404	-0.110379867	0.433197893
SPCS3	0.952315019	0.434617644	-0.712872283	0.379647525	0.764890955	0.368122898	-2.321055916	-0.192629412	0.32696357
SPDL1	0.380082212	-1.016885168	0.32020046	-0.099058522	0.795509568	0.038079654	0.85329546	0.870830611	-2.142054275
SPDYA	-1.965493929	-0.732190874	0.913757587	1.163675693	-0.757600132	0.347863959	0.827732241	0.026715033	0.175540422
SPDYE1	-0.523517845	-2.231034019	0.50012018	0.751319671	0.480122386	1.176542238	0.371062377	-0.114408961	-0.410206027
SPDYE2	-0.630248854	-2.156923159	0.280757123	0.72850498	0.620592877	1.233694327	0.291920712	0.190516299	-0.558814305
SPDYE3	0.185784353	-0.266637453	-2.277153682	0.576334998	-0.268004415	0.306519753	0.131043734	0.137329643	1.47478307
SPDYE5	-0.791582443	-1.726585191	-0.96191325	0.42553908	0.292073301	1.108270351	-0.049520948	1.361068991	0.342650108
SPDYE6	-1.148525864	-1.675108563	-0.910181995	0.395201919	0.565142698	1.230651013	0.141297157	0.865529078	0.535994556
SPECC1	0.117332259	-1.448659137	0.489952768	1.326427028	0.033158064	1.245073028	-1.517416438	-0.168061871	-0.077805702
SPECC1L	-0.556246009	-1.65928926	2.069601397	-0.246969931	-0.230566785	0.337136488	0.159862586	-0.379895047	0.50636656
SPEF1	-0.691270259	0.137459139	2.364744897	0.144804862	-0.922776315	-0.710431115	0.054180866	-0.668013978	0.291301904
SPEG	-0.384010638	-0.308286763	-0.326897851	0.440657923	-0.388663368	1.749564748	-1.144791195	-1.016324292	1.378751436
SPEN	-1.035199623	0.149992049	1.303189537	-0.904743407	0.300840904	-0.314295896	1.161642102	0.816361497	-1.477787162
SPG11	-0.325341834	0.760986904	-0.904199164	-0.284431143	-0.843435217	-1.05720405	2.058598964	0.591327045	0.003698495
SPG21	1.09112426	0.239964389	-0.778615244	0.658826498	-0.469668213	-0.123691807	-1.340138392	-0.946365228	1.668563736
SPG7	-1.414465188	-1.888131492	0.186999367	1.07800585	-0.029288606	0.527842932	0.41376525	0.285700707	0.83957118
SPHK1	0.168845991	0.385415247	-1.148618567	-0.855074184	-1.185551561	-0.543625693	1.273563233	1.515925686	0.389119849
SPHK2	0.427443271	-2.019680913	1.289406391	0.186498953	-0.659546439	0.728040792	-0.351966426	-0.460394538	0.86019891
SPIB	0.459623739	-1.588120851	-1.147284862	0.772225567	0.055737893	0.704900732	-0.872428638	0.1798883	1.435458121
SPIDR	0.553409376	1.511492822	0.868362113	0.02412451	-0.470604478	0.486466291	-1.848378022	-0.291139211	-0.8337334
SPIN1	-0.925352001	-1.553736444	1.481257641	0.665717842	1.025433951	0.255220797	-0.413948794	-0.842371018	0.307778027
SPIN2B	1.235616173	-0.906696011	-0.805373597	0.370906482	-0.139382048	-0.400507327	-0.535594506	-0.769786921	1.950817756
SPIN4	-0.011466498	0.014353854	1.475429113	0.986566327	0.056255725	0.461373916	-1.003093821	-1.902994986	-0.07642363
SPINDOC	0.126705633	1.222617011	0.870998999	-1.160469679	1.425299248	-0.840404983	-1.132820166	0.084441171	-0.596367232
SPIRE1	-0.399326384	-1.862264526	-0.461771609	0.39447802	0.136674603	-0.039577565	-0.484412876	1.531145028	1.18505531
SPIRE2	0.279971657	1.259418576	1.300627878	-1.333585635	0.012480101	0.79262796	-1.131812442	-0.950491118	-0.229236976
SPNS1	-0.762592849	-2.117235357	0.449349053	-0.396293922	1.275463782	0.771293841	0.53784401	0.256180901	-0.01400946
SPOCD1	-0.030628758	-1.823981121	-0.285714392	-0.869236169	0.570516501	-0.44206589	1.559550422	0.595273853	0.726285554
SPOCK1	-0.439079382	1.54166617	0.462450528	-0.713495394	0.426205956	-1.927334156	0.814214548	-0.341903735	0.177275465
SPOCK2	1.068356027	0.863174891	-0.096712851	0.65047349	-1.478870139	0.789641323	-1.459442797	-0.753055766	0.416435823
SPON2	-0.630925164	0.909755064	1.08522383	0.691688343	-1.953601087	-0.935395747	0.374384172	-0.071536969	0.530407559
SPOP	0.385265217	-0.428283065	2.169304429	-0.938329481	-0.650188383	0.58922232	0.145055413	-0.145217574	-1.126828876
SPOPL	-0.104072282	-2.216675854	0.402258175	-0.084705903	-0.559352841	0.936719384	0.239827594	1.283845139	0.102156588
SPP1	1.138121568	0.638959297	0.760516007	-1.168286427	0.303310082	0.700285874	-0.502100987	0.004989068	-1.875794482
SPPL2A	0.456704516	-1.937530149	-0.504605441	0.595569282	0.777354597	0.515341639	-1.085228917	0.007475914	1.174918559
SPPL2B	-0.070843045	0.976246997	0.438092277	0.791125186	-1.553270699	0.000838065	-0.79561686	-1.149408294	1.362836373
SPPL3	0.050306548	-1.118473076	1.694062073	0.861463418	0.182337239	0.458284799	-1.228550713	0.249364823	-1.148795112
SPR	1.728248901	-0.306839181	0.180789535	-0.984968397	-0.820259109	1.316187525	-1.218180574	-0.051182648	0.156203949
SPRED1	0.367239302	-0.64512472	-0.85095919	0.367625991	-0.440890093	-0.457422212	-0.391462625	2.427195666	-0.376202119
SPRED2	-0.145216843	0.708443367	0.456764244	-0.810527843	0.469831389	1.122827449	0.698585774	-0.379963937	-2.120743599
SPRED3	0.582756897	-1.676800699	-1.522450911	0.03965836	0.647618568	0.347642261	1.381978249	0.27192633	-0.072329056
SPRN	-1.862845062	-0.934058005	0.267803574	0.18811599	-0.708976604	0.79958899	1.022199306	1.165970286	0.062201525
SPRTN	0.184213476	-2.040451105	1.345863528	1.019933181	-0.249156671	0.307930388	0.381235551	-0.789372487	-0.160195862
SPRY1	0.079382895	2.083083444	0.714809006	-1.230919514	0.036259864	-0.435489229	0.3568945	-0.693460965	-0.910560001
SPRY2	0.865145295	1.679051768	0.404049156	-0.288733031	-0.624678089	0.909661499	-0.84702196	-0.88931115	-1.208163488
SPRY3	-1.253062215	-1.634686001	1.281527953	1.102728397	0.030139367	0.386822765	-0.482420594	-0.136351908	0.705302237
SPRY4	0.719145568	1.540978854	-0.432272919	0.334371169	-1.557343458	1.037094726	-0.980089399	-0.584955018	-0.076929522
SPRY4-AS1	0.355981827	1.552427187	-0.111699596	-1.323191827	-0.324361895	0.319925183	0.29984234	-1.630825061	0.861901843
SPRYD3	0.041887362	-0.449924809	-2.213940729	0.327886332	0.414881909	-0.403425694	0.096098677	0.931738369	1.254798583
SPRYD4	0.337922867	-2.309740633	-0.112414345	0.711950797	-0.051315369	1.309359281	0.288861753	-0.415681237	0.241056885
SPRYD7	0.600437867	-0.674258893	-2.07876245	-0.124982111	0.928180114	0.057644607	-0.520340709	1.093870452	0.718211123
SPSB1	0.311009611	-1.667880198	-1.073643492	0.542322556	-0.365409309	-0.716141932	0.84168994	0.897450653	1.230602171
SPSB2	1.380569158	0.467186331	-1.602977824	-1.337904874	-0.455648069	0.867322263	0.128834302	-0.163624335	0.716243049
SPSB4	1.197850762	1.088885265	0.6340078	0.001751559	-0.509508785	0.437145359	-2.028703322	-0.602819153	-0.218609485
SPTAN1	-0.813374175	-2.067501137	-0.346155987	0.699349997	0.786163598	-0.075429224	-0.073231791	0.804637137	1.085541582
SPTB	0.523013406	-0.177121214	0.935476391	0.634740185	-1.735759592	0.27020648	-1.371206636	-0.256331407	1.176982387
SPTBN1	-1.394063252	-1.348211226	1.423501743	0.173061616	0.831998572	0.463549254	-0.944500516	0.213374629	0.581289181
SPTBN2	0.679498622	-0.155165053	-1.406053157	0.635879283	-0.578971945	-1.244730027	-0.227744256	0.620587408	1.676699125
SPTBN4	-0.619616999	1.571766021	1.31217805	-0.619082171	-1.391367094	-0.249060724	0.362356343	0.46599333	-0.833166756
SPTBN5	-0.416574172	-1.564860368	-0.492638163	0.857299496	-1.00476956	0.052122433	0.115836212	0.800008133	1.653575988
SPTLC1	0.482767177	-0.479215479	1.271977292	0.795849007	0.377426913	-1.760622806	0.024398123	0.589559294	-1.302139522
SPTLC2	0.921679189	0.760898956	-1.082481357	-0.616374014	0.387988589	0.167563334	-1.81361575	1.24547562	0.028865432
SPTSSA	0.825080837	1.659131189	-1.938675007	-0.173783069	0.13196453	0.144435463	-0.746581206	0.347005734	-0.24857847
SPTY2D1	-1.107216521	0.106862393	-0.291051054	0.986689486	-1.269388939	-0.635097315	0.567812943	1.825731268	-0.184342261
SPTY2D1OS	0.888060193	0.808705337	-1.742902632	-0.891922843	0.580570218	0.376607702	1.203428566	-0.453692571	-0.76885397
SPX	1.313983661	-0.2361359	-0.787439167	0.971078494	-1.338603969	0.789138732	-1.110106585	-0.482301896	0.880386631
SQLE	-0.047358053	0.07204975	0.727278645	1.315003881	-0.224841612	0.156277078	-2.159867534	-0.619756	0.781213845
SQSTM1	-0.411782212	-2.043591293	0.244579636	0.498245561	-0.88515094	-0.125862229	1.105943717	0.721305737	0.896312022
SRA1	-0.914749694	-1.593987642	-0.713114697	0.01224101	0.637464637	-0.261795604	1.704200814	0.34532799	0.784413186
SRBD1	-0.117752194	-0.438097088	-0.897242387	-0.188614447	0.403016277	-0.275540268	2.135584979	0.679645075	-1.300999947
SRC	-0.675930872	1.811690925	1.163570161	-0.554332424	-0.288291687	-1.359443664	-0.593946892	-0.061813935	0.558498388
SRCAP	-0.790053542	-1.981513508	0.649753896	0.06655191	0.82360834	0.718839157	0.654759883	0.762383113	-0.904329249
SRCIN1	1.215709045	1.705926736	0.157660493	-0.719636166	-1.656079748	0.064969449	-0.189431458	-0.045901654	-0.533216698
SRD5A1	-0.401426131	-0.147408733	1.875852568	0.838350347	0.403162547	0.229342687	-1.404099241	-1.164614366	-0.229159676
SRD5A3	0.425006452	0.745777237	0.123736983	-1.205552719	1.627805367	0.635662198	-0.741498033	-0.137141814	-1.47379567
SREBF1	1.06763791	1.396094573	-0.141644583	-1.728874243	-0.473158972	-0.269226925	-0.080190289	1.001502353	-0.772139823
SREBF2	0.055331368	1.524650532	-0.412265013	0.422367558	-1.278088725	0.466463813	-1.605523511	-0.112395748	0.939459724
SREBF2-AS1	-0.340880213	0.36417647	0.727012302	1.134674645	-1.255285479	-0.055213637	-1.807420409	0.210562974	1.022373347
SREK1	-0.515089966	-1.511688997	1.470882038	0.960188832	-0.629957275	-0.02234858	0.820314501	0.465513434	-1.037813987
SREK1IP1	0.142200193	-0.235670511	-0.350433067	1.856808165	-0.83348179	-1.478557049	-0.245484137	-0.043132982	1.187751178
SRF	0.351036496	-1.984581095	-1.13703084	0.09572654	-0.002747508	0.36398304	0.622669934	1.431285108	0.259658324
SRFBP1	-0.476344387	-1.517712512	-0.275762953	0.210821511	0.717130833	-0.979798177	1.417130899	1.305942146	-0.40140736
SRGAP1	-1.045473795	-1.780574036	0.274229375	0.995240042	0.206307955	1.011290726	-0.420077486	-0.375790933	1.134848153
SRGAP2	-0.933535097	1.202372649	1.25800359	-0.331702565	-1.591318801	0.107958739	-0.084353078	-0.641281642	1.013856206
SRGAP2B	-1.098810752	1.6110593	1.315491858	-0.799072056	-0.855900733	0.455953863	0.246913928	-0.908600415	0.032965007
SRGAP2C	-0.818273165	1.925566771	0.760938417	-0.483343121	-0.186091289	0.063944595	-0.171580178	-1.581558299	0.490396268
SRGAP2D	-0.440252381	0.394500243	2.389107591	-0.209907069	0.353633925	-0.576305369	-0.446879412	-1.023725486	-0.440172044
SRGAP3	-0.053477492	0.573107748	0.761058012	0.079882393	-2.462027105	0.390275655	-0.446366454	0.580151829	0.577395414
SRI	0.576160562	1.896573831	-0.038426628	-1.180905284	0.878946261	-0.423798318	-0.120697788	-0.320811471	-1.267041165
SRL	0.582990794	1.708804741	-0.415533034	-1.429012829	-0.297516276	0.748551046	-1.035350281	-0.56201224	0.699078078
SRM	0.134177768	-0.513702678	-1.572388936	-1.194444907	1.476514052	-0.364491676	0.418035262	0.920142143	0.696158972
SRP14	0.887995801	-0.871188735	-0.147311337	0.645843561	0.977849912	-0.639630966	-0.925871161	-1.340162704	1.41247563
SRP14-AS1	-0.404402844	0.606996293	-0.17358741	-1.702307065	-0.244887075	0.400188751	1.635380641	-0.963829356	0.846448065
SRP19	-0.497732321	-2.152062483	-0.132376867	0.138792317	0.167524952	0.014591362	0.064509902	0.898834571	1.497918567
SRP54	-0.101387786	0.891617448	0.43540998	0.811888354	0.27666826	-0.362094329	-1.052402419	-1.970714016	1.071014509
SRP54-AS1	0.496439098	1.415741267	1.21783871	0.161088626	-0.810590447	0.427296759	-0.744101642	-1.584843242	-0.57886913
SRP68	-0.226208423	-1.348192005	0.1669159	-0.166222897	-0.206235886	-1.224210961	1.571821729	1.436610432	-0.004277889
SRP72	-0.126926738	-0.188596625	-0.225271537	0.637669511	1.988108645	-0.669251195	-0.068087168	0.369673805	-1.717318698
SRP9	1.001367094	1.064539931	0.49031734	-0.366742455	1.436409785	-0.747797503	-0.86688101	-1.220852339	-0.790360843
SRP9P1	0.231041741	1.447600882	0.151614127	0.483241639	1.201959107	-0.57950448	-0.853778738	-1.718349253	-0.363825024
SRPK1	0.158686036	0.43439883	-1.201803857	-0.367509373	0.815665172	-0.687252031	0.528991273	1.698638989	-1.379815039
SRPK2	-0.414164921	-1.348334458	1.566007132	1.225867218	-1.142380716	0.424742626	-0.159878048	-0.592069559	0.440210726
SRPK3	0.112864705	-1.103054197	-1.656872644	0.809101507	-0.037970338	0.418828621	-0.450590538	0.188626303	1.719066582
SRPRA	0.901154859	0.959023258	-2.325053992	-0.315241748	0.550974005	0.079841055	-0.495176474	0.329907113	0.314571924
SRPRB	-0.154362137	-1.919770901	-0.884424259	0.7628746	0.589590436	-0.789134916	0.651995824	0.795487611	0.947743742
SRPX2	0.720029165	0.824173897	1.241353839	-0.080818671	-1.375344544	1.107258544	-1.061536523	-0.867667385	-0.507448322
SRR	1.235684069	0.904140478	-1.405796897	-1.391059673	0.78591572	-0.456342353	0.531284254	-0.656599959	0.452774362
SRRD	0.031978288	-0.72962082	-1.412189935	1.185158445	-0.069672894	-0.638783385	0.099343594	-0.34412676	1.877913468
SRRM1	-1.157881104	0.497738222	0.690550873	-0.164867093	0.381563455	-1.213908197	1.674020774	0.432501933	-1.139718864
SRRM2	-1.603323604	0.630946955	-0.020602287	-0.221118233	-0.324735097	-0.771649766	1.515492624	1.31081924	-0.515829833
SRRM2-AS1	-0.724944335	-1.748174497	-0.983590327	0.596236642	-0.006862106	-0.02827551	0.861720414	1.393528989	0.64036073
SRRM3	0.926276811	1.29264943	-0.605841562	-1.888692227	0.061527258	0.711248422	-0.282172938	0.572382333	-0.787377526
SRRM5	-0.29472453	-1.256925819	-1.170966518	0.431809249	-1.179593581	0.454813143	0.720458532	1.258214774	1.036914749
SRRT	-0.241546328	-2.250108345	0.811156731	-0.139452282	0.99255766	-0.042145061	0.499263578	0.854645483	-0.484371437
SRSF1	0.643823014	-2.039650959	-0.528014912	-0.533109779	1.016783821	-0.243305499	0.620148866	1.171720567	-0.108395119
SRSF10	-0.187996474	1.085461807	1.446335428	-0.878452248	0.640188678	-0.400395227	0.414451192	-0.37620305	-1.743390106
SRSF11	-0.492383242	0.810504551	1.262906167	-0.615988921	0.791610813	-0.745630887	0.976052663	-0.28053171	-1.706539434
SRSF2	1.280327007	-1.671837539	0.252358294	-0.115325429	1.194649951	-0.028898768	-0.537277749	0.735528509	-1.109524277
SRSF3	0.55233949	-1.4958777	0.39500717	-0.472722302	0.786661412	-0.644276427	1.081901312	1.092787509	-1.295820464
SRSF4	-0.579066085	1.393895704	1.166573572	-1.000352554	0.163230359	-0.999054842	1.069727636	-0.131551582	-1.083402208
SRSF5	1.529798528	1.545158616	-1.263519656	-0.793610611	-0.186224763	-0.67167006	0.077899893	0.393788059	-0.631620006
SRSF6	0.828154554	-1.611704311	-0.790496047	-0.313931253	0.051206229	-0.418422403	0.541529979	1.870206542	-0.15654329
SRSF7	0.562685737	-0.044683397	-0.466570341	-1.4341999	1.426199968	-0.4483785	1.142386383	0.524231816	-1.261671766
SRSF8	-0.784830119	-0.06952474	1.027649037	-1.27446194	0.833344844	-0.516101152	1.291817527	0.731014636	-1.238908094
SRSF9	0.46043184	1.107984241	0.56125496	-0.814963611	1.111448715	-0.587624393	-0.003338938	0.158647635	-1.993840448
SS18	1.164005603	-1.582039317	-1.122988005	0.740459687	0.350603461	0.821096219	-0.509042536	0.864912549	-0.727007661
SS18L1	-1.367315526	1.057884692	1.545790213	0.57564038	-0.53357443	0.652093459	-1.116461561	-0.444045155	-0.370012071
SS18L2	1.103227382	1.574395682	-0.130049398	-0.874824339	0.644993483	0.467183541	-0.56307921	-1.337086679	-0.884760461
SSB	1.35116738	-0.091945979	-0.135482247	-0.26293399	1.546307307	-1.311650773	-1.386647444	0.116239981	0.174945765
SSBP1	0.053762189	-1.234151624	-0.361488207	0.285195161	1.785333988	-1.428165797	0.694686852	0.617839483	-0.413012045
SSBP2	0.390004314	1.143765422	1.179537312	0.214504664	-0.674764196	0.988665415	-0.74786722	-1.265255276	-1.228590435
SSBP3	-0.026508696	1.735782085	1.346826899	-0.12303848	0.19934638	-0.757486062	-0.404875868	-1.453684504	-0.516361754
SSBP3-AS1	-1.043641595	1.330083202	1.359664634	-0.226985435	0.763482678	-0.203590442	0.275421004	-1.131251848	-1.123182198
SSBP4	0.956927641	1.833994561	-0.127974715	-1.356359428	0.486203429	0.281293188	-0.847754433	-0.811300016	-0.415030226
SSC4D	0.486357446	2.150215925	-0.330101104	-0.713288532	-0.922071162	-0.767392847	-0.549784829	-0.211855388	0.857920492
SSC5D	-0.224398995	-0.865212135	-1.847315445	0.323577304	0.509329636	-0.030929486	0.281185412	0.025184029	1.82857968
SSH1	-0.948598134	-1.704983086	1.475522142	0.351795237	0.949100663	0.238347216	0.648512304	-0.551515891	-0.458180451
SSH2	-0.012531536	-1.369802212	1.013663453	1.434382784	-1.034702853	0.524072678	-1.034665959	-0.264054009	0.743637653
SSH3	-0.133383956	1.752983614	-0.695162397	-0.269126393	-0.869993233	0.759217668	-0.802594135	-0.953288278	1.211347109
SSNA1	0.822460289	-1.137514337	1.075621621	-0.213391031	-0.697745893	0.339947361	-0.03304558	-1.529268751	1.37293632
SSPN	0.63953773	0.429538304	0.379719516	-0.052066924	-1.15036404	1.16450497	-0.169964048	0.754569099	-1.995474607
SSPO	0.335914789	1.456539863	0.433352833	-0.490904616	-1.616070222	1.299415602	-0.966159583	-0.203125266	-0.248963401
SSR1	0.119294598	1.151788096	0.735439068	-0.579568787	1.598756666	-0.651915768	-1.242910303	-1.120910276	-0.009973295
SSR2	0.781228767	1.404726043	-0.415278993	0.351537916	0.991680977	-0.349350334	-1.771204365	-0.935068741	-0.05827127
SSR3	-0.190312506	-1.003359879	-1.793083367	0.298485792	0.826691325	-0.332988284	-0.181530413	1.15174389	1.224353441
SSR4	0.638128184	0.318320701	-1.904648909	0.103880512	0.103329911	-0.132076922	-1.179640321	0.622304934	1.43040191
SSR4P1	0.625874482	-1.25666668	-1.391364535	0.118651119	0.137870976	1.358067104	-0.647253039	-0.260143599	1.314964172
SSRP1	-0.238373056	-0.746624909	0.755665901	-0.277210827	2.120739438	-0.743492886	0.285216927	0.106915754	-1.262836341
SSSCA1	-1.386846499	-1.611590127	0.389634055	-0.133220313	0.275730378	0.278071362	1.362216342	1.105730865	-0.279726063
SSSCA1-AS1	-0.538700247	1.275674794	1.352424935	-0.412592218	-1.945761752	0.496723384	0.045631722	-0.210832636	-0.062567981
SSTR2	-0.33160553	0.397954776	-0.355177269	2.008604488	-1.608300222	-0.884085665	0.300114268	0.2128445	0.259650655
SSTR5	0.047593696	-1.435583895	0.795684453	0.901762502	-0.685549501	-0.069619677	1.080985927	-1.467724262	0.832450756
SSTR5-AS1	-0.397388578	-1.5215716	1.05638488	0.6730197	-0.853338821	-0.302545087	1.531940532	-0.715361383	0.528860358
SSU72	-0.130981373	1.559825269	-0.497770525	-1.128175833	1.147300079	-1.079967461	1.055718148	-0.504051377	-0.421896927
SSUH2	-1.182884396	-0.226920217	-0.005702031	-0.617820383	-0.748606978	-0.478429591	1.3004823	1.919735397	0.040145899
SSX2IP	0.124089327	-1.119538203	1.127814311	0.393374183	-0.536427456	1.323777068	-1.66911057	0.633577266	-0.277555925
ST13	0.764564534	1.451716747	-0.644281563	0.006989723	0.202677056	-0.503300586	-2.037231347	0.09643752	0.662427918
ST13P15	0.313711733	1.724613781	-1.641983875	0.460722082	0.542298211	0.170858213	-1.247326888	0.047935915	-0.370829172
ST13P18	1.254400027	0.767684905	0.197181319	0.322084491	0.160272142	-1.407417294	-1.75721386	-0.264994653	0.728002922
ST13P19	1.055937903	1.055864031	0.059301125	-0.525140244	0.341605541	-0.157854995	-2.289566556	0.203494127	0.25635907
ST13P4	1.024936667	1.135202925	-0.804951262	0.593555148	0.035511756	-0.730796775	-1.731016296	-0.47353833	0.951096167
ST13P5	0.728707431	1.844665142	-0.395958878	0.859982058	-0.085290195	-0.49935495	-1.594828285	-0.458295652	-0.399626671
ST13P6	0.522075618	1.450624848	-0.948099439	0.724217728	0.079612365	0.050439777	-1.883017499	-0.565859326	0.570005927
ST3GAL1	-0.17774468	-0.513866657	-1.048877966	0.532165738	0.857627068	1.104320383	-1.536125874	1.313237288	-0.530735299
ST3GAL2	1.049470029	0.490442713	1.496398245	-0.209526456	-0.316914099	0.512918044	-1.584703587	-1.201805618	-0.23627927
ST3GAL3	-1.379228268	-0.335659434	1.277370255	-0.632547901	1.305899883	0.126735689	1.017298591	-0.3399925	-1.039876316
ST3GAL4	0.380131359	-0.490925668	-0.446567927	0.835663074	1.925096003	0.520648209	-0.637280047	-0.763876398	-1.322888605
ST3GAL5	1.475156035	1.515644448	-0.452600562	-0.911242237	0.207275174	0.467033553	-1.237889861	-0.274115561	-0.78926099
ST3GAL6	-0.29689598	-2.23969249	0.078768991	0.574438673	0.1735341	-0.643051528	0.646381008	1.201042818	0.505474408
ST5	1.326832371	0.756855184	-1.409602458	-0.297172786	-0.40485793	0.862509263	-0.592021188	0.951962356	-1.194504813
ST6GAL1	0.146399362	1.47778658	1.267697302	-0.031743018	-0.314294491	-0.024517759	-0.727600745	-1.884065798	0.090338568
ST6GALNAC3	0.413932214	1.102778916	1.338535585	0.652417202	-0.36557027	0.190809457	-1.409963141	-0.520835163	-1.4021048
ST6GALNAC4	0.885531987	-0.565223505	-2.216086474	0.362790039	-0.454120338	0.948719122	-0.042637958	0.824484108	0.25654302
ST6GALNAC5	0.71051078	0.980611727	1.32411909	0.688135136	-1.562561397	0.198736032	-0.796206739	-0.791141805	-0.752202823
ST6GALNAC6	0.042385606	-1.661508055	-1.242502127	0.487070802	-0.569796779	0.816035964	0.294503769	1.507582288	0.326228532
ST7	-0.278724008	1.412907746	1.959641373	-0.717537386	-1.017724327	-0.189492704	-0.525340098	-0.411596481	-0.232134114
ST7L	-0.748022285	-0.030531792	0.563133127	-0.885849016	0.421048441	-0.826980083	1.989737755	0.595699168	-1.078235316
ST8SIA2	-0.888545196	-0.074706285	1.040448796	0.173777079	0.940139935	0.594017489	-0.328039374	-2.086170127	0.629077683
ST8SIA5	0.31413464	-1.950402118	-0.240060082	1.374488978	-0.253451373	1.267552625	-0.679987989	0.044969223	0.122756096
STAB2	0.333752012	-0.113212017	2.085814528	0.367491031	-1.324657813	0.242120082	-1.199865073	-0.021809949	-0.369632801
STAC2	0.804501181	1.537709785	0.552980123	-0.416467607	0.190199522	0.381256619	-1.123427322	-0.185820508	-1.740931792
STAC3	1.372360613	0.646390786	-0.421087719	0.333340302	-0.755934589	0.992658109	-1.701502761	-0.884945575	0.418720833
STAG1	-0.761606284	-1.724252776	1.400663966	0.439256835	-0.035766693	0.318144401	0.900253922	0.517506352	-1.054199723
STAG2	0.272296815	-0.120503349	1.777725086	-0.111093391	0.024385497	-0.203106027	0.567405286	-0.118866531	-2.088243387
STAG3	-1.146646435	-0.10564297	1.385417201	1.465830447	-0.471754437	0.953113627	-0.686501106	-0.824144584	-0.569671743
STAG3L1	0.602875651	-1.816078133	-1.309266165	0.190895468	0.852255454	1.300523377	-0.26184567	0.173220044	0.267419973
STAG3L2	0.39346538	-1.61630319	-1.339376035	0.691110147	0.608236751	1.416794481	-0.495313252	0.5450735	-0.203687782
STAG3L3	0.484665562	-1.965663804	-0.917450536	0.635121147	0.722378498	0.944821558	-0.875074322	0.531864555	0.439337343
STAG3L4	0.718807785	0.217214242	-1.187691329	-1.491512277	-0.770069034	-0.267632209	1.367933702	1.071731481	0.341217638
STAG3L5P	0.61746	0.221619678	-1.049167634	-1.29374	-0.897054146	-0.025585534	-0.073406663	1.90555781	0.59431649
STAM	-1.247126707	-1.619901328	0.126630734	0.957676841	-0.06476904	-0.542069266	0.494969875	0.423056159	1.471532732
STAM-AS1	-0.280576176	-0.240158555	0.699922617	0.72734911	-1.190751982	1.408423054	-0.076387615	-1.725643928	0.677823475
STAM2	0.770658817	-1.417455882	-0.020059053	0.40443023	-0.16993386	-0.360171279	0.875727595	-1.508564049	1.425367481
STAMBP	0.549839925	0.817642732	0.385580134	-1.173161777	0.713077452	0.296370388	0.569454329	-0.017952783	-2.140850399
STAMBPL1	0.666437716	1.675250701	-0.027975529	-1.596012378	0.002918461	-0.046858832	0.518835582	0.184349566	-1.376945288
STAP2	-0.19605555	-0.151352413	-1.038236015	-0.310052563	-0.3738328	-0.909277386	1.124668855	2.113293634	-0.259155761
STARD10	-0.342875696	0.330495662	1.745256118	-0.192640464	-1.173273891	0.443987713	-0.802940958	-1.115700389	1.107691905
STARD13	0.491335939	-0.170656582	-0.345179675	0.640269665	-1.611584165	1.528525183	-0.882082451	-0.670204021	1.019576108
STARD3	1.006747506	1.252097911	-0.790592404	-0.849438423	-0.472853812	-0.346209371	-1.005859852	-0.394335824	1.600444268
STARD3NL	0.748153015	0.595922865	-0.146527641	-0.256129164	1.203454572	-0.099814172	-1.329234314	-1.683947656	0.968122494
STARD4	0.303544493	0.586255135	0.937061733	1.021839283	-0.910049966	0.604456697	-2.080449535	-0.150488956	-0.312168886
STARD4-AS1	-0.10623985	0.948317029	0.02571383	-0.205261006	1.888843888	0.112878031	-1.677523399	-0.20592679	-0.780801732
STARD7	-0.519792226	-0.736979476	1.502307208	0.680331744	1.531581914	-0.120520775	-0.819352279	-1.135466876	-0.382109235
STARD7-AS1	-1.16905328	-0.988979729	1.109960052	0.24016506	0.228817734	0.406470268	1.498613111	0.052194644	-1.37818786
STARD9	-1.097894343	0.793366128	1.218067896	1.171255042	0.116459236	0.638785983	-1.217194376	-1.023182233	-0.599663332
STAT1	0.689625129	-1.031953002	-1.75193815	-0.187290227	-0.288128204	0.430257259	-0.056439188	1.677970316	0.517896068
